progress,content,ctime,midHash,weight,idStr
0.0,好壮观,1502335884,7c39ffd3,0,3675049912
0.083,哈哈哈,1538388348,d64e306c,0,5896233668313088
0.157,我才是第一,1530755547,1e799e71,0,1894447799336960
0.218,是第一发弹幕吗,1519478486,bde2786e,0,4340262038
0.773,来了老弟,1555566006,3fc9a8c,0,14902273987575810
1.109,建议屏蔽：直升机、无人机、拍,1545726145,75b7aa5c,0,9743352763777026
1.178,我还以为我屏幕裂了,1556288653,7d44bc01,0,15281148765143044
1.943,我来发弹幕了,1514809076,fc379411,0,4149101413
1.962,低端字幕菌据说是苏州雅思老师李竹生,1523703923,40a3082b,0,4460258438
1.962,闲来无事（锻炼英语）配的,1523703944,40a3082b,0,4460259377
1.962,by某位不愿意透露姓名的李竹生学生,1523703966,40a3082b,0,4460260495
2.16,表白配乐,1548858814,de56d784,0,11385773431455746
2.334,b站真强,1532004605,a8695fea,0,2549313856077824
2.651,汇文大军路过,1519213040,f9fc701,0,4328090611
2.818,吓我一跳以为手机裂了,1503568791,cb8fc522,0,3742872635
3.091,手机计算机,1507813364,1d457bca,0,3888337695
3.418,既然这个视频是有中文字幕 那么它就是给需要中文字幕的人看的,1539757219,1ff39e15,0,6613916403105792
3.758,666,1541924663,d7f97240,0,7750281522577408
4.594,手机裂的等等我还以为电脑裂了研究好久,1541478796,d9d4381b,0,7516518369198144
4.8,点,1532097435,d2fc18fe,0,2597983432998916
5.999,有木有字幕君,1515985713,9e1ec527,0,4182654511
6.34,好饿,1518242015,70f53d6f,0,4282726198
6.421,≡ω≡,1510731933,88b9a057,0,3965731651
6.615,谁是生物老师派来的,1539176095,4a9001e9,0,6309240123686912
6.701,牛逼的BBC,1509963503,f0abeb14,0,3946254655
6.775,test,1549890692,132f3b3,0,11926774687465474
6.781,撕逼大战开始了,1512623956,624b60ac,0,4018874748
6.878,刚从南北极过来,1549600900,a14cd379,0,11774840217796610
7.239,开头以为手机屏幕裂了,1502020802,18a65ae0,0,3659016699
7.46,233手机屏裂了+1,1504863135,a0e4440e,0,3796138857
7.53,壮哉我BBC,1509769142,973fa054,0,3939904183
7.723,又见面了,1533045852,bd75ebfe,0,3095227318927362
7.841,手机裂的＋1,1513139338,1a95ea04,0,4032657626
7.979,看完睡觉,1513436209,bd7c9347,0,4040596716
8.109,同样的杜鹃花人家拍出来美到爆炸，我拍出来像紫红色的shit,1505548401,1c977b40,0,3815458838
